DEBUG: [2023-04-05 18:27:18,268]: __main__: 449 - DEBUG_MODE[True]
DEBUG: [2023-04-05 18:27:52,312]: __main__: 378 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:28:42,607]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:42,732]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:42,882]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,030]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,184]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,334]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,506]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,689]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:43,903]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,040]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,165]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,317]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,435]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,596]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,741]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:44,905]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:45,182]: __main__: 60 - original_distance = (1, 45)
DEBUG: [2023-04-05 18:28:45,182]: __main__: 64 - to_move = (0, 9)
DEBUG: [2023-04-05 18:28:45,307]: __main__: 64 - to_move = (0, 6)
DEBUG: [2023-04-05 18:28:45,461]: __main__: 64 - to_move = (0, 5)
DEBUG: [2023-04-05 18:28:45,597]: __main__: 64 - to_move = (0, 4)
DEBUG: [2023-04-05 18:28:45,719]: __main__: 64 - to_move = (0, 3)
DEBUG: [2023-04-05 18:28:45,853]: __main__: 64 - to_move = (0, 3)
DEBUG: [2023-04-05 18:28:45,965]: __main__: 64 - to_move = (0, 2)
DEBUG: [2023-04-05 18:28:46,152]: __main__: 64 - to_move = (0, 2)
DEBUG: [2023-04-05 18:28:46,325]: __main__: 64 - to_move = (0, 2)
DEBUG: [2023-04-05 18:28:46,450]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:46,581]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:46,770]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:46,967]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,123]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,248]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,434]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,565]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,715]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,871]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:47,995]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:48,178]: __main__: 64 - to_move = (0, 1)
DEBUG: [2023-04-05 18:28:48,318]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:48,466]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:48,605]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:48,742]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:48,876]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,005]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,168]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,346]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,489]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,611]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,747]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,869]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:49,997]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,112]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,253]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,398]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,555]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,714]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,854]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:50,979]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,121]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,268]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,388]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,502]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,643]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,743]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:51,857]: __main__: 64 - to_move = (0, 0)
DEBUG: [2023-04-05 18:28:52,275]: __main__: 60 - original_distance = (1, -3)
DEBUG: [2023-04-05 18:28:52,275]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:52,479]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:52,609]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:52,878]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:53,174]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:53,529]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:53,664]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:53,830]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:28:53,964]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:29:09,038]: __main__: 491 - EOF
DEBUG: [2023-04-05 18:30:03,938]: __main__: 449 - DEBUG_MODE[True]
DEBUG: [2023-04-05 18:30:39,916]: __main__: 378 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:30:40,833]: __main__: 60 - original_distance = (66, -37)
DEBUG: [2023-04-05 18:30:40,834]: __main__: 64 - to_move = (13, -8)
DEBUG: [2023-04-05 18:30:41,057]: __main__: 64 - to_move = (9, -6)
DEBUG: [2023-04-05 18:30:41,228]: __main__: 64 - to_move = (7, -5)
DEBUG: [2023-04-05 18:30:41,380]: __main__: 64 - to_move = (6, -4)
DEBUG: [2023-04-05 18:30:41,529]: __main__: 64 - to_move = (5, -3)
DEBUG: [2023-04-05 18:30:41,641]: __main__: 64 - to_move = (4, -3)
DEBUG: [2023-04-05 18:30:41,816]: __main__: 64 - to_move = (3, -3)
DEBUG: [2023-04-05 18:30:41,929]: __main__: 64 - to_move = (3, -2)
DEBUG: [2023-04-05 18:30:42,069]: __main__: 64 - to_move = (3, -2)
DEBUG: [2023-04-05 18:30:42,209]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,365]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,515]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,605]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,751]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,838]: __main__: 64 - to_move = (2, -2)
DEBUG: [2023-04-05 18:30:42,989]: __main__: 64 - to_move = (1, -2)
DEBUG: [2023-04-05 18:30:43,080]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,220]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,305]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,466]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,552]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,624]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,757]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:43,860]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,016]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,122]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,238]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,373]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,539]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,639]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,768]: __main__: 64 - to_move = (1, -1)
DEBUG: [2023-04-05 18:30:44,883]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,002]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,135]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,234]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,385]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,505]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,633]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,797]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:45,869]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,036]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,137]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,300]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,453]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,603]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,724]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,865]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:30:46,966]: __main__: 64 - to_move = (0, -1)
DEBUG: [2023-04-05 18:31:24,948]: __main__: 378 - SHOW_HITBOXES is now True
DEBUG: [2023-04-05 18:32:05,264]: __main__: 378 - BATTLE_MODE is now False
DEBUG: [2023-04-05 18:32:51,680]: __main__: 378 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:32:55,642]: __main__: 60 - original_distance = (-394, 73)
DEBUG: [2023-04-05 18:32:55,643]: __main__: 64 - to_move = (-79, 14)
DEBUG: [2023-04-05 18:32:55,755]: __main__: 64 - to_move = (-57, 10)
DEBUG: [2023-04-05 18:32:55,873]: __main__: 64 - to_move = (-44, 8)
DEBUG: [2023-04-05 18:32:55,984]: __main__: 64 - to_move = (-36, 6)
DEBUG: [2023-04-05 18:32:56,127]: __main__: 64 - to_move = (-31, 5)
DEBUG: [2023-04-05 18:32:56,233]: __main__: 64 - to_move = (-27, 4)
DEBUG: [2023-04-05 18:32:56,414]: __main__: 64 - to_move = (-24, 4)
DEBUG: [2023-04-05 18:32:56,590]: __main__: 64 - to_move = (-21, 3)
DEBUG: [2023-04-05 18:32:56,743]: __main__: 64 - to_move = (-19, 3)
DEBUG: [2023-04-05 18:32:56,906]: __main__: 64 - to_move = (-18, 3)
DEBUG: [2023-04-05 18:32:57,096]: __main__: 64 - to_move = (-16, 2)
DEBUG: [2023-04-05 18:32:57,290]: __main__: 64 - to_move = (-15, 2)
DEBUG: [2023-04-05 18:32:57,502]: __main__: 64 - to_move = (-14, 2)
DEBUG: [2023-04-05 18:32:57,721]: __main__: 64 - to_move = (-13, 2)
DEBUG: [2023-04-05 18:32:57,835]: __main__: 64 - to_move = (-12, 2)
DEBUG: [2023-04-05 18:32:57,975]: __main__: 64 - to_move = (-12, 2)
DEBUG: [2023-04-05 18:32:58,054]: __main__: 64 - to_move = (-11, 1)
DEBUG: [2023-04-05 18:32:58,169]: __main__: 64 - to_move = (-11, 1)
DEBUG: [2023-04-05 18:32:58,286]: __main__: 64 - to_move = (-10, 1)
DEBUG: [2023-04-05 18:32:58,449]: __main__: 64 - to_move = (-10, 1)
DEBUG: [2023-04-05 18:32:58,583]: __main__: 64 - to_move = (-9, 1)
DEBUG: [2023-04-05 18:32:58,715]: __main__: 64 - to_move = (-9, 1)
DEBUG: [2023-04-05 18:32:58,910]: __main__: 64 - to_move = (-9, 1)
DEBUG: [2023-04-05 18:32:59,021]: __main__: 64 - to_move = (-8, 1)
DEBUG: [2023-04-05 18:32:59,197]: __main__: 64 - to_move = (-8, 1)
DEBUG: [2023-04-05 18:32:59,336]: __main__: 64 - to_move = (-8, 1)
DEBUG: [2023-04-05 18:32:59,437]: __main__: 64 - to_move = (-7, 1)
DEBUG: [2023-04-05 18:32:59,544]: __main__: 64 - to_move = (-7, 1)
DEBUG: [2023-04-05 18:32:59,670]: __main__: 64 - to_move = (-7, 1)
DEBUG: [2023-04-05 18:32:59,759]: __main__: 64 - to_move = (-7, 1)
DEBUG: [2023-04-05 18:32:59,893]: __main__: 64 - to_move = (-7, 1)
DEBUG: [2023-04-05 18:33:00,028]: __main__: 64 - to_move = (-6, 1)
DEBUG: [2023-04-05 18:33:00,212]: __main__: 64 - to_move = (-6, 1)
DEBUG: [2023-04-05 18:33:00,322]: __main__: 64 - to_move = (-6, 1)
DEBUG: [2023-04-05 18:33:00,490]: __main__: 64 - to_move = (-6, 1)
DEBUG: [2023-04-05 18:33:00,663]: __main__: 64 - to_move = (-6, 0)
DEBUG: [2023-04-05 18:33:00,855]: __main__: 64 - to_move = (-6, 0)
DEBUG: [2023-04-05 18:33:00,980]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,128]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,241]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,396]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,534]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,640]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,794]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:01,908]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:02,030]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:02,166]: __main__: 64 - to_move = (-5, 0)
DEBUG: [2023-04-05 18:33:02,309]: __main__: 64 - to_move = (-4, 0)
DEBUG: [2023-04-05 18:38:20,201]: __main__: 449 - DEBUG_MODE[True]
DEBUG: [2023-04-05 18:39:00,006]: __main__: 378 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:39:01,753]: __main__: 60 - original_distance = (456, 153)
DEBUG: [2023-04-05 18:39:01,753]: __main__: 64 - to_move = (91, 30)
DEBUG: [2023-04-05 18:39:01,873]: __main__: 64 - to_move = (65, 21)
DEBUG: [2023-04-05 18:39:02,050]: __main__: 64 - to_move = (50, 17)
DEBUG: [2023-04-05 18:39:02,232]: __main__: 64 - to_move = (41, 13)
DEBUG: [2023-04-05 18:39:02,379]: __main__: 64 - to_move = (35, 11)
DEBUG: [2023-04-05 18:39:02,492]: __main__: 64 - to_move = (30, 10)
DEBUG: [2023-04-05 18:39:02,676]: __main__: 64 - to_move = (26, 9)
DEBUG: [2023-04-05 18:39:02,826]: __main__: 64 - to_move = (24, 8)
DEBUG: [2023-04-05 18:39:02,950]: __main__: 64 - to_move = (21, 7)
DEBUG: [2023-04-05 18:39:03,161]: __main__: 64 - to_move = (19, 6)
DEBUG: [2023-04-05 18:39:03,265]: __main__: 64 - to_move = (18, 6)
DEBUG: [2023-04-05 18:39:03,436]: __main__: 64 - to_move = (16, 5)
DEBUG: [2023-04-05 18:39:03,588]: __main__: 64 - to_move = (15, 5)
DEBUG: [2023-04-05 18:39:03,711]: __main__: 64 - to_move = (14, 4)
DEBUG: [2023-04-05 18:39:03,906]: __main__: 64 - to_move = (13, 4)
DEBUG: [2023-04-05 18:39:22,218]: __main__: 378 - BATTLE_MODE is now False
DEBUG: [2023-04-05 18:39:33,597]: __main__: 378 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:39:35,043]: __main__: 60 - original_distance = (-609, 291)
DEBUG: [2023-04-05 18:39:35,046]: __main__: 64 - to_move = (-122, 58)
DEBUG: [2023-04-05 18:39:35,120]: __main__: 64 - to_move = (-87, 41)
DEBUG: [2023-04-05 18:39:35,256]: __main__: 64 - to_move = (-68, 32)
DEBUG: [2023-04-05 18:39:35,333]: __main__: 64 - to_move = (-56, 26)
DEBUG: [2023-04-05 18:39:35,481]: __main__: 64 - to_move = (-47, 22)
DEBUG: [2023-04-05 18:39:35,557]: __main__: 64 - to_move = (-41, 19)
DEBUG: [2023-04-05 18:39:35,709]: __main__: 64 - to_move = (-36, 17)
DEBUG: [2023-04-05 18:39:35,782]: __main__: 64 - to_move = (-33, 15)
DEBUG: [2023-04-05 18:39:35,909]: __main__: 64 - to_move = (-29, 13)
DEBUG: [2023-04-05 18:39:35,991]: __main__: 64 - to_move = (-27, 12)
DEBUG: [2023-04-05 18:39:36,124]: __main__: 64 - to_move = (-25, 11)
DEBUG: [2023-04-05 18:39:36,299]: __main__: 64 - to_move = (-23, 10)
DEBUG: [2023-04-05 18:39:36,441]: __main__: 64 - to_move = (-21, 10)
DEBUG: [2023-04-05 18:39:36,659]: __main__: 64 - to_move = (-20, 9)
DEBUG: [2023-04-05 18:40:00,010]: __main__: 491 - EOF
DEBUG: [2023-04-05 18:44:30,339]: __main__: 457 - DEBUG_MODE[True]
DEBUG: [2023-04-05 18:45:11,821]: __main__: 386 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:45:12,718]: __main__: 60 - original_distance = (-424, 243)
DEBUG: [2023-04-05 18:45:12,718]: __main__: 64 - to_move = (-85, 48)
DEBUG: [2023-04-05 18:45:12,802]: __main__: 64 - to_move = (-61, 34)
DEBUG: [2023-04-05 18:45:12,893]: __main__: 64 - to_move = (-48, 27)
DEBUG: [2023-04-05 18:45:13,115]: __main__: 64 - to_move = (-39, 22)
DEBUG: [2023-04-05 18:45:13,211]: __main__: 64 - to_move = (-33, 18)
DEBUG: [2023-04-05 18:45:13,316]: __main__: 64 - to_move = (-29, 16)
DEBUG: [2023-04-05 18:45:13,421]: __main__: 64 - to_move = (-25, 14)
DEBUG: [2023-04-05 18:45:13,539]: __main__: 64 - to_move = (-23, 12)
DEBUG: [2023-04-05 18:45:13,688]: __main__: 64 - to_move = (-21, 11)
DEBUG: [2023-04-05 18:45:13,867]: __main__: 64 - to_move = (-19, 10)
DEBUG: [2023-04-05 18:45:14,089]: __main__: 64 - to_move = (-17, 9)
DEBUG: [2023-04-05 18:45:14,253]: __main__: 64 - to_move = (-16, 9)
DEBUG: [2023-04-05 18:45:14,447]: __main__: 64 - to_move = (-15, 8)
DEBUG: [2023-04-05 18:45:14,593]: __main__: 64 - to_move = (-14, 7)
DEBUG: [2023-04-05 18:46:32,200]: __main__: 386 - BATTLE_MODE is now False
DEBUG: [2023-04-05 18:46:39,084]: __main__: 386 - BATTLE_MODE is now True
DEBUG: [2023-04-05 18:46:40,464]: __main__: 60 - original_distance = (-454, -127)
DEBUG: [2023-04-05 18:46:40,464]: __main__: 64 - to_move = (-91, -26)
DEBUG: [2023-04-05 18:46:40,619]: __main__: 64 - to_move = (-65, -19)
DEBUG: [2023-04-05 18:46:40,732]: __main__: 64 - to_move = (-51, -15)
DEBUG: [2023-04-05 18:46:40,926]: __main__: 64 - to_move = (-42, -12)
DEBUG: [2023-04-05 18:46:41,002]: __main__: 64 - to_move = (-35, -10)
DEBUG: [2023-04-05 18:46:41,127]: __main__: 64 - to_move = (-31, -9)
DEBUG: [2023-04-05 18:46:41,223]: __main__: 64 - to_move = (-27, -8)
DEBUG: [2023-04-05 18:46:41,364]: __main__: 64 - to_move = (-24, -7)
DEBUG: [2023-04-05 18:46:41,447]: __main__: 64 - to_move = (-22, -7)
DEBUG: [2023-04-05 18:46:41,583]: __main__: 64 - to_move = (-20, -6)
DEBUG: [2023-04-05 18:46:41,669]: __main__: 64 - to_move = (-19, -6)
DEBUG: [2023-04-05 18:46:41,825]: __main__: 64 - to_move = (-17, -5)
DEBUG: [2023-04-05 18:46:41,903]: __main__: 64 - to_move = (-16, -5)
DEBUG: [2023-04-05 18:47:11,676]: __main__: 499 - EOF
